,LOCATION,TIME,Value
775,GRC,2009-Q2,9.333333
776,GRC,2009-Q3,9.866667
777,GRC,2009-Q4,10.43333
778,GRC,2010-Q1,11.3
779,GRC,2010-Q2,12.26667
780,GRC,2010-Q3,13.06667
781,GRC,2010-Q4,14.233329999999999
782,GRC,2011-Q1,15.46667
783,GRC,2011-Q2,16.866670000000003
784,GRC,2011-Q3,18.53333
785,GRC,2011-Q4,20.66667
786,GRC,2012-Q1,22.16667
787,GRC,2012-Q2,24.133329999999997
788,GRC,2012-Q3,25.6
789,GRC,2012-Q4,26.26667
790,GRC,2013-Q1,26.866670000000003
791,GRC,2013-Q2,27.66667
792,GRC,2013-Q3,27.83333
793,GRC,2013-Q4,27.6
794,GRC,2014-Q1,27.03333
795,GRC,2014-Q2,26.933329999999998
796,GRC,2014-Q3,26.26667
797,GRC,2014-Q4,25.866670000000003
798,GRC,2015-Q1,25.76667
799,GRC,2015-Q2,25.03333
800,GRC,2015-Q3,24.8
801,GRC,2015-Q4,24.3
802,GRC,2016-Q1,23.96667
803,GRC,2016-Q2,23.566670000000002
804,GRC,2016-Q3,23.33333
805,GRC,2016-Q4,23.3
806,GRC,2017-Q1,22.5
807,GRC,2017-Q2,21.633329999999997
808,GRC,2017-Q3,21.0
809,GRC,2017-Q4,20.9
810,GRC,2018-Q1,20.33333
811,GRC,2018-Q2,19.53333
812,GRC,2018-Q3,19.0
813,GRC,2018-Q4,18.5
814,GRC,2019-Q1,18.33333
815,GRC,2019-Q2,17.33333
816,GRC,2019-Q3,16.96667
817,GRC,2019-Q4,16.6
818,GRC,2020-Q1,15.53333
819,HUN,2000-Q1,6.566667
820,HUN,2000-Q2,6.4
821,HUN,2000-Q3,6.1
822,HUN,2000-Q4,5.9
823,HUN,2001-Q1,5.6666669999999995
824,HUN,2001-Q2,5.6
825,HUN,2001-Q3,5.533333
826,HUN,2001-Q4,5.5
827,HUN,2002-Q1,5.5
828,HUN,2002-Q2,5.533333
829,HUN,2002-Q3,5.633333
830,HUN,2002-Q4,5.7
831,HUN,2003-Q1,5.7
832,HUN,2003-Q2,5.8
833,HUN,2003-Q3,5.7
834,HUN,2003-Q4,5.7
835,HUN,2004-Q1,5.766667
836,HUN,2004-Q2,5.9
837,HUN,2004-Q3,6.1666669999999995
838,HUN,2004-Q4,6.433333
839,HUN,2005-Q1,6.766667
840,HUN,2005-Q2,7.1666669999999995
841,HUN,2005-Q3,7.366667
842,HUN,2005-Q4,7.4
843,HUN,2006-Q1,7.366667
844,HUN,2006-Q2,7.3333330000000005
845,HUN,2006-Q3,7.566667
846,HUN,2006-Q4,7.566667
847,HUN,2007-Q1,7.133333
848,HUN,2007-Q2,7.1666669999999995
849,HUN,2007-Q3,7.366667
850,HUN,2007-Q4,7.8333330000000005
851,HUN,2008-Q1,7.633333
852,HUN,2008-Q2,7.633333
853,HUN,2008-Q3,7.766667
854,HUN,2008-Q4,8.2
855,HUN,2009-Q1,9.266666
856,HUN,2009-Q2,9.766666
857,HUN,2009-Q3,10.43333
858,HUN,2009-Q4,10.7
859,HUN,2010-Q1,11.23333
860,HUN,2010-Q2,11.26667
861,HUN,2010-Q3,11.13333
862,HUN,2010-Q4,11.03333
863,HUN,2011-Q1,11.26667
864,HUN,2011-Q2,11.0
865,HUN,2011-Q3,11.0
866,HUN,2011-Q4,11.0
867,HUN,2012-Q1,11.33333
868,HUN,2012-Q2,11.06667
869,HUN,2012-Q3,10.7
870,HUN,2012-Q4,10.9
871,HUN,2013-Q1,10.9
872,HUN,2013-Q2,10.3
873,HUN,2013-Q3,10.0
874,HUN,2013-Q4,9.166667
875,HUN,2014-Q1,7.966667
876,HUN,2014-Q2,8.1
877,HUN,2014-Q3,7.5
878,HUN,2014-Q4,7.3333330000000005
879,HUN,2015-Q1,7.4
880,HUN,2015-Q2,7.0
881,HUN,2015-Q3,6.6
882,HUN,2015-Q4,6.3
883,HUN,2016-Q1,5.733333
884,HUN,2016-Q2,5.233333
885,HUN,2016-Q3,4.9
886,HUN,2016-Q4,4.466667
887,HUN,2017-Q1,4.3333330000000005
888,HUN,2017-Q2,4.366667
889,HUN,2017-Q3,4.133333
890,HUN,2017-Q4,3.8666669999999996
891,HUN,2018-Q1,3.7
892,HUN,2018-Q2,3.7
893,HUN,2018-Q3,3.733333
894,HUN,2018-Q4,3.666667
895,HUN,2019-Q1,3.433333
896,HUN,2019-Q2,3.433333
897,HUN,2019-Q3,3.4666669999999997
898,HUN,2019-Q4,3.4666669999999997
899,HUN,2020-Q1,3.566667
900,HUN,2020-Q2,4.6
901,ISL,2003-Q1,3.666667
902,ISL,2003-Q2,3.3666669999999996
903,ISL,2003-Q3,3.233333
904,ISL,2003-Q4,3.1333330000000004
905,ISL,2004-Q1,3.2
906,ISL,2004-Q2,3.2
907,ISL,2004-Q3,3.066667
908,ISL,2004-Q4,2.9
909,ISL,2005-Q1,2.8
910,ISL,2005-Q2,2.6333330000000004
911,ISL,2005-Q3,2.6
912,ISL,2005-Q4,2.7
913,ISL,2006-Q1,2.7
914,ISL,2006-Q2,2.833333
915,ISL,2006-Q3,2.8666669999999996
916,ISL,2006-Q4,2.7
917,ISL,2007-Q1,2.5
918,ISL,2007-Q2,2.5
919,ISL,2007-Q3,2.5
920,ISL,2007-Q4,2.5
921,ISL,2008-Q1,2.6
922,ISL,2008-Q2,2.8
923,ISL,2008-Q3,3.333333
924,ISL,2008-Q4,4.5
925,ISL,2009-Q1,6.133333
926,ISL,2009-Q2,6.9
927,ISL,2009-Q3,6.866667
928,ISL,2009-Q4,7.066667
929,ISL,2010-Q1,7.4
930,ISL,2010-Q2,7.3
931,ISL,2010-Q3,7.133333
932,ISL,2010-Q4,7.466667
933,ISL,2011-Q1,7.6
934,ISL,2011-Q2,7.2
935,ISL,2011-Q3,6.633333
936,ISL,2011-Q4,6.433333
937,ISL,2012-Q1,6.4
938,ISL,2012-Q2,6.1
939,ISL,2012-Q3,5.7
940,ISL,2012-Q4,5.533333
941,ISL,2013-Q1,5.6666669999999995
942,ISL,2013-Q2,5.633333
943,ISL,2013-Q3,5.3
944,ISL,2013-Q4,5.233333
945,ISL,2014-Q1,5.3
946,ISL,2014-Q2,5.066667
947,ISL,2014-Q3,4.7
948,ISL,2014-Q4,4.433333
949,ISL,2015-Q1,4.3
950,ISL,2015-Q2,4.1
951,ISL,2015-Q3,3.8666669999999996
952,ISL,2015-Q4,3.566667
953,ISL,2016-Q1,3.3
954,ISL,2016-Q2,3.066667
955,ISL,2016-Q3,2.9
956,ISL,2016-Q4,2.9
957,ISL,2017-Q1,2.833333
958,ISL,2017-Q2,2.8666669999999996
959,ISL,2017-Q3,3.0333330000000003
960,ISL,2017-Q4,3.2
961,ISL,2018-Q1,3.1333330000000004
962,ISL,2018-Q2,2.9
963,ISL,2018-Q3,2.7
964,ISL,2018-Q4,2.8
965,ISL,2019-Q1,3.1
966,ISL,2019-Q2,3.3666669999999996
967,ISL,2019-Q3,3.4666669999999997
968,ISL,2019-Q4,3.5333330000000003
969,ISL,2020-Q1,3.733333
970,ISL,2020-Q2,4.3
971,IRL,2000-Q1,4.9
972,IRL,2000-Q2,4.7
973,IRL,2000-Q3,4.366667
974,IRL,2000-Q4,3.933333
975,IRL,2001-Q1,4.0
976,IRL,2001-Q2,4.0
977,IRL,2001-Q3,4.366667
978,IRL,2001-Q4,4.4
979,IRL,2002-Q1,4.533333
980,IRL,2002-Q2,4.633333
981,IRL,2002-Q3,4.5
982,IRL,2002-Q4,5.233333
983,IRL,2003-Q1,4.8333330000000005
984,IRL,2003-Q2,4.766667
985,IRL,2003-Q3,5.0
986,IRL,2003-Q4,4.733333
987,IRL,2004-Q1,5.133333
988,IRL,2004-Q2,4.6666669999999995
989,IRL,2004-Q3,4.5
990,IRL,2004-Q4,4.6666669999999995
991,IRL,2005-Q1,4.4
992,IRL,2005-Q2,4.866667
993,IRL,2005-Q3,4.7
994,IRL,2005-Q4,4.533333
995,IRL,2006-Q1,4.7
996,IRL,2006-Q2,4.733333
997,IRL,2006-Q3,5.0
998,IRL,2006-Q4,4.6666669999999995
999,IRL,2007-Q1,4.9
1000,IRL,2007-Q2,5.0
1001,IRL,2007-Q3,4.9
1002,IRL,2007-Q4,5.2
1003,IRL,2008-Q1,5.366667
1004,IRL,2008-Q2,5.933333
1005,IRL,2008-Q3,7.3333330000000005
1006,IRL,2008-Q4,8.566667
1007,IRL,2009-Q1,10.86667
1008,IRL,2009-Q2,12.6
1009,IRL,2009-Q3,13.3
1010,IRL,2009-Q4,13.8
1011,IRL,2010-Q1,13.8
1012,IRL,2010-Q2,14.366670000000001
1013,IRL,2010-Q3,14.566670000000002
1014,IRL,2010-Q4,15.6
1015,IRL,2011-Q1,15.166670000000002
1016,IRL,2011-Q2,15.066670000000002
1017,IRL,2011-Q3,15.633329999999999
1018,IRL,2011-Q4,15.866670000000001
1019,IRL,2012-Q1,15.96667
1020,IRL,2012-Q2,15.53333
1021,IRL,2012-Q3,15.5
1022,IRL,2012-Q4,15.0
1023,IRL,2013-Q1,14.53333
1024,IRL,2013-Q2,14.333329999999998
1025,IRL,2013-Q3,13.366670000000001
1026,IRL,2013-Q4,12.83333
1027,IRL,2014-Q1,12.83333
1028,IRL,2014-Q2,12.2
1029,IRL,2014-Q3,11.66667
1030,IRL,2014-Q4,10.86667
1031,IRL,2015-Q1,10.66667
1032,IRL,2015-Q2,10.13333
1033,IRL,2015-Q3,9.566667
1034,IRL,2015-Q4,9.4
1035,IRL,2016-Q1,8.933333
1036,IRL,2016-Q2,8.866667
1037,IRL,2016-Q3,8.233334
1038,IRL,2016-Q4,7.5
1039,IRL,2017-Q1,7.3
1040,IRL,2017-Q2,6.6666669999999995
1041,IRL,2017-Q3,6.633333
1042,IRL,2017-Q4,6.3333330000000005
1043,IRL,2018-Q1,5.933333
1044,IRL,2018-Q2,5.866667
1045,IRL,2018-Q3,5.6666669999999995
1046,IRL,2018-Q4,5.6
1047,IRL,2019-Q1,5.033333
1048,IRL,2019-Q2,5.2
1049,IRL,2019-Q3,4.933333
1050,IRL,2019-Q4,4.7
1051,IRL,2020-Q1,4.966667
1052,IRL,2020-Q2,4.866667
1053,ITA,2000-Q1,10.56667
1054,ITA,2000-Q2,10.26667
1055,ITA,2000-Q3,9.966666
1056,ITA,2000-Q4,9.6
1057,ITA,2001-Q1,9.366667
1058,ITA,2001-Q2,9.133333
1059,ITA,2001-Q3,9.033334
1060,ITA,2001-Q4,8.866667
1061,ITA,2002-Q1,8.533334
1062,ITA,2002-Q2,8.833333
1063,ITA,2002-Q3,8.6
1064,ITA,2002-Q4,8.466666
1065,ITA,2003-Q1,8.733334
1066,ITA,2003-Q2,8.466666
1067,ITA,2003-Q3,8.4
1068,ITA,2003-Q4,8.2
1069,ITA,2004-Q1,8.166667
1070,ITA,2004-Q2,8.0
1071,ITA,2004-Q3,7.8
1072,ITA,2004-Q4,7.933333
1073,ITA,2005-Q1,7.8333330000000005
1074,ITA,2005-Q2,7.766667
1075,ITA,2005-Q3,7.6
1076,ITA,2005-Q4,7.6
1077,ITA,2006-Q1,7.233333
1078,ITA,2006-Q2,6.9
1079,ITA,2006-Q3,6.6
1080,ITA,2006-Q4,6.433333
1081,ITA,2007-Q1,6.066667
1082,ITA,2007-Q2,5.933333
1083,ITA,2007-Q3,6.2
1084,ITA,2007-Q4,6.3333330000000005
1085,ITA,2008-Q1,6.533333
1086,ITA,2008-Q2,6.8
1087,ITA,2008-Q3,6.7
1088,ITA,2008-Q4,6.9
1089,ITA,2009-Q1,7.3333330000000005
1090,ITA,2009-Q2,7.466667
1091,ITA,2009-Q3,7.933333
1092,ITA,2009-Q4,8.233334
1093,ITA,2010-Q1,8.4
1094,ITA,2010-Q2,8.5
1095,ITA,2010-Q3,8.233334
1096,ITA,2010-Q4,8.233334
1097,ITA,2011-Q1,7.966667
1098,ITA,2011-Q2,8.033334
1099,ITA,2011-Q3,8.5
1100,ITA,2011-Q4,9.166667
1101,ITA,2012-Q1,9.933333
1102,ITA,2012-Q2,10.56667
1103,ITA,2012-Q3,10.83333
1104,ITA,2012-Q4,11.36667
1105,ITA,2013-Q1,11.76667
1106,ITA,2013-Q2,12.13333
1107,ITA,2013-Q3,12.26667
1108,ITA,2013-Q4,12.33333
1109,ITA,2014-Q1,12.73333
1110,ITA,2014-Q2,12.43333
1111,ITA,2014-Q3,12.56667
1112,ITA,2014-Q4,12.7
1113,ITA,2015-Q1,12.36667
1114,ITA,2015-Q2,12.2
1115,ITA,2015-Q3,11.53333
1116,ITA,2015-Q4,11.53333
1117,ITA,2016-Q1,11.56667
1118,ITA,2016-Q2,11.66667
1119,ITA,2016-Q3,11.63333
1120,ITA,2016-Q4,11.76667
1121,ITA,2017-Q1,11.53333
1122,ITA,2017-Q2,11.23333
1123,ITA,2017-Q3,11.33333
1124,ITA,2017-Q4,11.0
1125,ITA,2018-Q1,10.9
1126,ITA,2018-Q2,10.8
1127,ITA,2018-Q3,10.3
1128,ITA,2018-Q4,10.5
1129,ITA,2019-Q1,10.4
1130,ITA,2019-Q2,10.0
1131,ITA,2019-Q3,9.633333
1132,ITA,2019-Q4,9.533334
1133,ITA,2020-Q1,9.166667
1134,ITA,2020-Q2,8.366667
1135,JPN,2000-Q1,4.8333330000000005
1136,JPN,2000-Q2,4.7
1137,JPN,2000-Q3,4.6666669999999995
1138,JPN,2000-Q4,4.733333
1139,JPN,2001-Q1,4.766667
1140,JPN,2001-Q2,4.9
1141,JPN,2001-Q3,5.133333
1142,JPN,2001-Q4,5.366667
1143,JPN,2002-Q1,5.266667
1144,JPN,2002-Q2,5.4
1145,JPN,2002-Q3,5.433333
1146,JPN,2002-Q4,5.3333330000000005
1147,JPN,2003-Q1,5.3333330000000005
1148,JPN,2003-Q2,5.433333
1149,JPN,2003-Q3,5.1666669999999995
1150,JPN,2003-Q4,5.033333
1151,JPN,2004-Q1,4.9
1152,JPN,2004-Q2,4.733333
1153,JPN,2004-Q3,4.766667
1154,JPN,2004-Q4,4.533333
1155,JPN,2005-Q1,4.533333
1156,JPN,2005-Q2,4.433333
1157,JPN,2005-Q3,4.3
1158,JPN,2005-Q4,4.433333
1159,JPN,2006-Q1,4.2
1160,JPN,2006-Q2,4.133333
1161,JPN,2006-Q3,4.1
1162,JPN,2006-Q4,4.033333
1163,JPN,2007-Q1,4.0
1164,JPN,2007-Q2,3.766667
1165,JPN,2007-Q3,3.733333
1166,JPN,2007-Q4,3.833333
1167,JPN,2008-Q1,3.9
1168,JPN,2008-Q2,3.9666669999999997
1169,JPN,2008-Q3,4.0
1170,JPN,2008-Q4,4.066667
1171,JPN,2009-Q1,4.566667
1172,JPN,2009-Q2,5.1
1173,JPN,2009-Q3,5.433333
1174,JPN,2009-Q4,5.2
1175,JPN,2010-Q1,5.033333
1176,JPN,2010-Q2,5.133333
1177,JPN,2010-Q3,5.066667
1178,JPN,2010-Q4,5.0
1179,JPN,2011-Q1,4.733333
1180,JPN,2011-Q2,4.6666669999999995
1181,JPN,2011-Q3,4.466667
1182,JPN,2011-Q4,4.466667
1183,JPN,2012-Q1,4.5
1184,JPN,2012-Q2,4.4
1185,JPN,2012-Q3,4.233333
1186,JPN,2012-Q4,4.1666669999999995
1187,JPN,2013-Q1,4.2
1188,JPN,2013-Q2,4.033333
1189,JPN,2013-Q3,3.933333
1190,JPN,2013-Q4,3.8666669999999996
1191,JPN,2014-Q1,3.666667
1192,JPN,2014-Q2,3.6333330000000004
1193,JPN,2014-Q3,3.566667
1194,JPN,2014-Q4,3.4666669999999997
1195,JPN,2015-Q1,3.5
1196,JPN,2015-Q2,3.3666669999999996
1197,JPN,2015-Q3,3.3666669999999996
1198,JPN,2015-Q4,3.266667
1199,JPN,2016-Q1,3.233333
1200,JPN,2016-Q2,3.166667
